car_name,base_price,total_price,model_year,distance,inspection_remaining_month,repair,recycle,one_owner,record_book,new_car,no_smoke,registered,legally_imported,demo_car,rental_car,eco_car,legal_maintenance,camping,welfare,point,body_type,drive_type,color,right_handle,transmission,displacement,member,engine_type_gasoline,door_number,power_steering,abs,safety_support,auto_brake,adaptive_cruise,lane_keep,park_assist,accelerator_safe,obstacle_sensor,air_bag,air_bag_運転席,air_bag_助手席,air_bag_サイド,air_bag_カーテン,neck_rest,360_camera,camera,camera_フロント,camera_サイド,camera_バック,monitor,monitor_ブラインドスポット,monitor_リアトラフィック,esp,hill_descent,idle_stop,anti_theft,auto_high_beam,turbo,ac_cool,double_ac,navi,tv,vid_player,vid_player_DVD,vid_player_ブルーレイ,audio_player,audio_player_CD,audio_player_MD,audio_player_ミュージックサーバー,music_player_plugin,etc,air_sus,1500w,drive_rec,disp_audio,cold_region,keyless,smart_key,power_window,backseat_monitor,bench_seat,3rd_row,walk_through,power_seat,seat_ac,seat_heater,fullflat_seat,ottoman,leather_seat,halogen_headlight,headlight_type,front_fog,sunroof,roof_rail,full_aero,alumi_wheel,low_down,lift_up,slide_door,all_paint,Prefecture,City,guarantee_exists,guarantee_type,url
320i Mスポーツ　BPS1年保証付 19インチ ACC 禁煙 Bカメラ （ブラックサファイア）,2180000,2381000,2016,28000,0.0,0,リ済別,0,1,0,1,0,1,0,0,0,1,0,0,0.0,セダン,2WD,黒,1.0,フロアMTモード付8AT,2000,5,1,4,1,1,0,1,1,1,0,0,1,,1,1,1,1,1,0,,0,0,1,,0,0,1,0,1,1,0,1,1,0,1,0,,1,0,,1,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,LED,1,0,0,1,1,0,0,0,0,神奈川県,,1,1.0,https://www.carsensor.net/usedcar/detail/AU2713954070/index.html?TRCD=200002&RESTID=CS210610&LOAN=ZNK
M340i xドライブ 4WD　ミネラルホワイト　禁煙　認定保証付き （ミネラルホワイト）,6580000,6880000,2021,26000,6.0,0,リ済別,0,1,0,1,0,1,0,0,0,1,0,0,0.0,セダン,4WD,白,1.0,フロアMTモード付8AT,3000,5,1,4,1,1,0,1,1,1,1,0,1,,1,1,1,1,0,0,,0,0,1,,1,0,1,0,1,0,1,1,1,0,1,0,,0,0,,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,1,LED、アダプティブ,0,0,0,1,1,0,0,0,0,埼玉県,,1,1.0,https://www.carsensor.net/usedcar/detail/AU2774538397/index.html?TRCD=200002&RESTID=CS210610&LOAN=ZNK
323i Mスポーツパッケージ　MTモード付　スマートキー　キーレス （ブラックメタリック）,499000,693000,2008,61000,2.0,0,リ済込,0,0,0,0,0,1,0,0,0,1,0,0,0.0,セダン,2WD,黒Ｍ,1.0,フロアMTモード付6AT,2500,5,1,4,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Halogen,0,0,0,0,1,0,0,0,0,神奈川県,,0,,https://www.carsensor.net/usedcar/detail/AU0313275889/index.html?TRCD=200002&RESTID=CS210610
320i Mスポーツ　レムスマフラー　KW車高調　RAYS19インチ （ホワイト）,1458000,1575000,2013,26000,6.0,0,リ済別,0,0,0,0,0,1,0,0,0,1,0,0,0.0,セダン,2WD,白,1.0,フロアMTモード付8AT,2000,5,1,4,1,1,0,0,0,0,0,0,1,,1,1,1,1,0,0,,0,0,1,,0,0,1,0,1,1,0,1,1,0,1,0,,1,0,,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,ディスチャージド,1,0,0,0,1,0,0,0,0,兵庫県,兵庫西部,0,,https://www.carsensor.net/usedcar/detail/AU3391956261/index.html?TRCD=200002&RESTID=CS210610
320d Mスポーツ　純正ナビ・Bカメラ・ブラインドアシスト （アルピン・ホワイトIII）,2090000,2250000,2017,26000,3.0,0,リ済込,0,0,0,1,0,1,0,0,0,1,0,0,0.0,セダン,2WD,白,1.0,フロアMTモード付8AT,2000,5,0,4,1,1,0,1,1,1,0,0,1,,1,1,1,1,0,0,,0,0,1,,0,0,1,0,1,1,0,1,1,0,1,0,,1,0,,1,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,LED,1,0,0,0,1,0,0,0,0,和歌山県,,1,0.0,https://www.carsensor.net/usedcar/detail/AU3340758585/index.html?TRCD=200002&RESTID=CS210610
M340i xドライブ 4WD　本革シート　バックカメラ　HDDナビ （ブラック・サファイア・メタリック）,6200000,6596000,2020,26000,4.0,0,リ済別,0,1,0,0,0,1,0,0,0,1,0,0,0.0,セダン,4WD,黒,1.0,フロアMTモード付8AT,3000,5,1,4,1,1,1,1,1,1,1,0,1,,1,1,1,1,0,0,,0,0,1,,1,0,1,0,1,1,1,1,1,0,1,1,,0,0,,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,1,アダプティブ,1,0,0,0,1,0,0,0,0,香川県,,1,0.0,https://www.carsensor.net/usedcar/detail/AU3212985260/index.html?TRCD=200002&RESTID=CS210610
320i　 （ブラックサファイアメタリック）,890000,1124000,2009,115000,19.0,0,リ済込,0,1,0,1,0,1,0,0,0,1,0,0,0.0,セダン,2WD,黒,1.0,フロア6MT,2000,5,1,4,1,1,0,0,0,0,0,0,0,,1,1,1,0,0,0,,0,0,0,,0,0,1,0,0,0,0,0,1,0,1,0,,1,0,,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,Halogen,1,0,0,0,1,1,0,0,0,茨城県,,0,,https://www.carsensor.net/usedcar/detail/AU3066187124/index.html?TRCD=200002&RESTID=CS210610
320i Mスポーツ　認定中古車2年保証 ワイヤレス充電　禁煙車 （アルピンホワイト）,3388000,3630000,2019,40000,7.0,0,リ済別,0,0,0,1,0,1,0,0,0,1,0,0,0.0,セダン,2WD,白,1.0,フロアMTモード付8AT,2000,5,1,4,1,1,0,1,1,1,1,0,1,,1,1,1,1,0,0,,0,0,1,,1,0,1,0,1,1,1,1,1,0,1,0,,0,0,,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,LED、アダプティブ,1,0,0,0,1,0,0,0,0,岡山県,,1,1.0,https://www.carsensor.net/usedcar/detail/AU3469136028/index.html?TRCD=200002&RESTID=CS210610
M340i xドライブ 4WD　直6エンジン　純正19AW　haman/kadon （ブラックサファイア）,8680000,9080000,2023,3000,31.0,0,リ済別,1,1,0,1,0,1,1,0,0,1,0,0,0.0,セダン,2WD,黒,1.0,フロアMTモード付8AT,3000,5,1,4,1,1,0,1,1,1,1,0,1,,1,1,1,0,0,1,,1,1,1,,1,0,1,0,1,1,0,1,1,1,1,1,,0,0,,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,1,LED,0,0,0,0,1,0,0,0,0,福岡県,北九州,1,1.0,https://www.carsensor.net/usedcar/detail/AU3017364568/index.html?TRCD=200002&RESTID=CS210610&LOAN=ZNK
320i ハイラインパッケージ　 （ホワイト）,390000,450000,2006,82000,3.0,0,リ済込,0,0,0,1,0,1,0,0,0,1,0,0,0.0,セダン,2WD,白,1.0,フロアMTモード付6AT,2000,5,1,4,1,1,0,0,0,0,0,0,0,,1,1,1,1,0,0,,0,0,0,,0,0,1,0,0,1,0,0,1,0,0,0,,0,0,,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,ディスチャージド,1,0,0,0,1,0,0,0,0,埼玉県,,1,0.0,https://www.carsensor.net/usedcar/detail/AU3479158895/index.html?TRCD=200002&RESTID=CS210610
330i Mスポーツ　黒レザー・ハイラインP・コンフォートP （アルピンホワイト）,4580000,4810000,2019,9000,24.0,0,リ済別,1,0,0,0,0,1,0,0,0,1,0,0,0.0,セダン,2WD,白,1.0,フロアMTモード付8AT,2000,5,1,4,1,1,0,1,1,1,1,0,1,,1,1,1,1,0,0,,1,0,1,,0,0,1,0,1,1,1,1,1,0,1,1,,0,0,,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,1,LED、アダプティブ,1,0,0,0,1,0,0,0,0,徳島県,,1,1.0,https://www.carsensor.net/usedcar/detail/AU1046365375/index.html?TRCD=200002&RESTID=CS210610&LOAN=TSUJO
320d Mスポーツ　BMWパフォーマンスパーツ （アルピンホワイト3）,2090000,2205000,2017,46000,13.0,0,リ済別,0,1,0,1,0,1,0,0,0,0,0,0,0.0,セダン,2WD,白,1.0,フロアMTモード付8AT,2000,5,0,4,1,1,0,1,1,1,0,0,1,,1,1,1,1,0,0,,0,0,1,,0,0,1,0,1,1,0,1,1,0,1,0,,1,0,,1,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,Halogen,1,0,0,1,1,0,0,0,0,東京都,23区,0,,https://www.carsensor.net/usedcar/detail/AU3481607192/index.html?TRCD=200002&RESTID=CS210610
320d Mスポーツ　レムス4本出しマフラー　OP19インチ （ブラックメタリック）,1500000,1600000,2013,48000,15.0,0,リ済込,0,1,0,0,0,1,0,0,0,1,0,0,0.0,セダン,2WD,黒Ｍ,1.0,フロアMTモード付8AT,2000,5,0,4,1,1,0,1,1,0,0,0,1,,1,1,1,1,0,0,,0,0,1,,0,0,1,0,1,1,0,1,1,0,1,0,,1,0,,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,ディスチャージド,1,0,0,0,1,0,0,0,0,愛知県,名古屋・知多,1,0.0,https://www.carsensor.net/usedcar/detail/AU2218298515/index.html?TRCD=200002&RESTID=CS210610
320i　対策整備車 （ブラックメタリック）,258000,400000,2007,85000,24.0,0,リ済込,0,1,0,1,0,1,0,0,0,1,0,0,0.0,セダン,2WD,黒Ｍ,1.0,フロア6AT,2000,5,1,4,1,1,0,0,0,0,0,0,0,,1,1,1,0,0,0,,0,0,0,,0,0,1,0,0,0,0,0,1,0,0,0,,0,0,,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,ディスチャージド,1,0,0,0,1,0,0,0,0,大阪府,大阪南部,0,,https://www.carsensor.net/usedcar/detail/AU2933707960/index.html?TRCD=200002&RESTID=CS210610
330i Mスポーツ　ナビ　バックカメラ　ETC　サンルーフ （シルバー）,980000,1256000,2002,45000,24.0,0,リ済別,0,0,0,0,0,1,0,0,0,1,0,0,0.0,セダン,2WD,銀,1.0,フロアMTモード付5AT,3000,5,1,4,1,1,0,0,0,0,0,0,0,,1,1,1,0,0,0,,0,0,1,,0,0,1,0,0,1,0,0,1,0,1,1,,1,0,,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,ディスチャージド,1,1,0,0,1,0,0,0,0,静岡県,静岡東部,0,,https://www.carsensor.net/usedcar/detail/AU2105626466/index.html?TRCD=200002&RESTID=CS210610
323i　ナビ　フルセグTV　バックカメラ　ETC　HID （シルバー）,588000,0,2007,55000,0.0,0,リ済別,0,0,0,0,0,1,0,0,0,0,0,0,0.0,セダン,2WD,銀,1.0,フロアMTモード付6AT,2500,5,1,4,1,1,0,0,0,0,0,0,0,,1,1,1,1,0,0,,0,0,1,,0,0,1,0,0,1,0,0,1,0,1,1,,1,0,,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,ディスチャージド,1,0,0,0,1,0,0,0,0,愛知県,尾張,0,,https://www.carsensor.net/usedcar/detail/VU7795888826/index.html?TRCD=200002&RESTID=CS210610
320d Mスポーツ　LED スマートキー ACC 車線逸脱警告 禁煙車 （アルピンホワイト）,2088000,2330000,2016,49000,4.0,0,リ済別,0,0,0,1,0,1,0,0,0,1,0,0,0.0,セダン,2WD,白,1.0,フロアMTモード付8AT,2000,5,0,4,1,1,0,1,1,1,0,0,1,,1,1,1,1,0,0,,0,0,1,,0,0,1,0,1,1,0,1,1,0,1,0,,1,0,,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,LED,1,0,0,0,1,0,0,0,0,広島県,,1,1.0,https://www.carsensor.net/usedcar/detail/AU3143481557/index.html?TRCD=200002&RESTID=CS210610
320i　ナビ　Pシート　ETC　HID　スマートキー （シルバー）,398000,581000,2011,78000,0.0,0,リ済別,0,1,0,0,0,1,0,0,0,0,0,0,0.0,セダン,2WD,銀,1.0,フロアMTモード付6AT,2000,5,1,4,1,1,0,0,0,0,0,0,0,,1,1,1,0,0,0,,0,0,0,,0,0,1,0,0,0,0,0,1,0,0,0,,1,0,,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,Halogen,0,0,0,0,1,0,0,0,0,埼玉県,,0,,https://www.carsensor.net/usedcar/detail/VU8168058839/index.html?TRCD=200002&RESTID=CS210610
320i Mスポーツ　iDrive Cアクセス Bカメラ　ミラーETC （アルピンホワイト）,1380000,1602000,2014,45000,24.0,0,リ済別,0,1,0,1,0,1,0,0,0,1,0,0,0.0,セダン,2WD,白,1.0,フロアMTモード付8AT,2000,5,1,4,1,1,0,1,1,1,0,0,1,,1,1,1,1,0,0,,0,0,1,,0,0,1,0,1,1,0,1,1,0,1,0,,1,0,,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,ディスチャージド,1,0,0,1,1,0,0,0,0,愛知県,尾張,1,0.0,https://www.carsensor.net/usedcar/detail/AU3066177716/index.html?TRCD=200002&RESTID=CS210610
323i　ナビ　HID　AT　シートヒーター （ブラック）,310000,560000,2006,75000,2.0,0,リ済別,0,0,0,0,0,1,0,0,0,1,0,0,0.0,セダン,2WD,黒,1.0,フロアMTモード付6AT,2500,5,1,4,1,1,0,0,0,0,0,0,0,,1,1,1,1,0,0,,0,0,0,,0,0,1,0,0,1,0,0,1,0,0,0,,0,0,,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,ディスチャージド,1,0,0,0,1,0,0,0,0,福島県,,0,,https://www.carsensor.net/usedcar/detail/VU8938549192/index.html?TRCD=200002&RESTID=CS210610
320i スポーツ　 （ホワイト）,1470000,1550000,2015,32000,7.0,0,リ済別,0,0,0,0,0,1,0,0,0,0,0,0,0.0,セダン,2WD,白,1.0,フロアMTモード付8AT,2000,5,1,4,1,1,0,1,1,1,0,0,1,,1,1,1,1,0,0,,0,0,1,,0,0,1,0,1,1,0,1,1,0,1,1,,1,0,,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,ディスチャージド,1,0,0,0,1,0,0,0,0,京都府,,0,,https://www.carsensor.net/usedcar/detail/AU2802267892/index.html?TRCD=200002&RESTID=CS210610
320i Mスポーツ　車高調　アルミ　M3バンパー　スマートキー （ホワイト）,890000,1090000,2013,120000,10.0,0,リ済込,0,0,0,0,0,1,0,0,0,1,0,0,0.0,セダン,2WD,白,1.0,フロアMTモード付8AT,2000,5,1,4,1,1,0,0,0,0,0,0,1,,1,1,1,1,0,0,,0,0,1,,0,0,1,0,1,1,0,1,1,1,1,0,,1,0,,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,ディスチャージド,1,0,0,0,1,1,0,0,0,岡山県,,0,,https://www.carsensor.net/usedcar/detail/AU3398709950/index.html?TRCD=200002&RESTID=CS210610&LOAN=TSUJO
320i Mスポーツ　ブラックレザー　リヤフィルム施工済み （ミネラルホワイト）,3980000,4178000,2020,7000,24.0,0,リ済別,1,1,0,1,0,1,0,0,0,1,0,0,0.0,セダン,2WD,白,1.0,フロアMTモード付8AT,2000,5,1,4,1,1,0,1,1,1,1,0,1,,1,1,1,1,0,0,,0,0,1,,0,0,1,0,1,1,0,1,1,0,1,0,,0,0,,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,1,LED、アダプティブ,1,0,0,0,1,0,0,0,0,神奈川県,,1,1.0,https://www.carsensor.net/usedcar/detail/AU2821446491/index.html?TRCD=200002&RESTID=CS210610&LOAN=TSUJO
320d ラグジュアリー　M3ルックエアロローダウン　19アルミ （ホワイト）,1150000,1340000,2014,96000,21.0,0,リ済別,0,1,0,0,0,1,0,0,0,1,0,0,0.0,セダン,2WD,白,1.0,フロアMTモード付8AT,2000,5,0,4,1,1,0,1,1,1,0,0,1,,1,1,1,1,0,0,,0,0,1,,0,0,1,0,1,1,0,1,1,0,1,0,,1,0,,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,ディスチャージド,1,0,0,1,1,1,0,0,0,大阪府,大阪南部,1,0.0,https://www.carsensor.net/usedcar/detail/VU7667887817/index.html?TRCD=200002&RESTID=CS210610
320i Mスポーツパッケージ　AA評4点　実走5.2万K　LCI　法定車検整備 （ブラックサファイアパール）,582000,686000,2010,52000,24.0,0,リ済別,0,0,0,0,0,1,0,0,0,1,0,0,0.0,セダン,2WD,黒,1.0,フロアMTモード付6AT,2000,5,1,4,1,1,0,0,0,0,0,0,0,,1,1,1,1,1,0,,0,0,0,,0,0,1,0,0,1,0,0,1,0,1,0,,1,0,,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,ディスチャージド,1,0,0,0,1,0,0,0,0,神奈川県,,1,0.0,https://www.carsensor.net/usedcar/detail/AU0467462842/index.html?TRCD=200002&RESTID=CS210610&LOAN=TSUJO
320d Mスポーツ　後期モデル前車追従LED禁煙18AWリヤカメラ （アルピンホワイト）,2250000,2522000,2016,38000,24.0,0,リ済別,0,1,0,1,0,1,0,0,0,1,0,0,0.0,セダン,2WD,白,1.0,フロアMTモード付8AT,2000,5,0,4,1,1,0,1,1,0,0,0,1,,1,1,1,1,0,0,,0,0,1,,0,0,1,0,1,1,0,1,1,0,1,0,,1,0,,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,LED,1,0,0,1,1,0,0,0,0,東京都,多摩,1,1.0,https://www.carsensor.net/usedcar/detail/AU2966495368/index.html?TRCD=200002&RESTID=CS210610&LOAN=TSUJO
318i Mスポーツ　コンフォートPKGPアシスト （アルピンホワイト）,4298000,4595000,2021,8000,12.0,0,リ済別,0,0,0,1,0,1,0,0,0,0,0,0,0.0,セダン,2WD,白,1.0,フロアMTモード付8AT,2000,5,1,4,1,1,1,1,1,1,1,0,1,,1,1,1,1,0,1,,1,1,1,,1,0,1,0,1,1,1,1,1,0,1,0,,0,0,,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,LED、アダプティブ,0,0,0,0,1,0,0,0,0,福岡県,北九州,1,1.0,https://www.carsensor.net/usedcar/detail/AU2415351080/index.html?TRCD=200002&RESTID=CS210610&LOAN=ZNK
320d ラグジュアリー　後期型 BEAMフルエアロ 安全装備 LEDヘッド （ブラックサファイア）,1798000,1950000,2016,51000,1.0,0,リ済込,0,0,0,0,0,1,0,0,0,1,0,0,0.0,セダン,2WD,黒,1.0,フロアMTモード付8AT,2000,5,0,4,1,1,0,1,1,1,0,0,1,,1,1,1,0,0,0,,0,0,1,,0,0,1,0,1,1,0,1,1,1,1,0,,1,0,,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,1,LED,0,0,0,1,1,0,0,0,0,愛知県,尾張,1,0.0,https://www.carsensor.net/usedcar/detail/AU2890742594/index.html?TRCD=200002&RESTID=CS210610
340i Mスポーツ　車庫保管できれいな1台です （ブラック）,2400000,2550000,2017,60000,9.0,0,リ済込,0,0,0,1,0,1,0,0,0,1,0,0,0.0,セダン,2WD,黒,1.0,フロア8AT,3000,5,1,4,1,1,0,0,1,0,0,0,0,,1,1,1,0,0,0,,0,0,1,,0,0,1,0,1,0,0,1,1,1,1,1,,1,0,,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,Halogen,0,0,0,0,1,0,0,0,0,石川県,,1,0.0,https://www.carsensor.net/usedcar/detail/AU2278525580/index.html?TRCD=200002&RESTID=CS210610
318i Mスポーツ　ディーラー車 （シルバー）,440000,610000,2001,60000,24.0,0,リ済別,0,0,0,0,0,1,0,0,0,1,0,0,0.0,セダン,2WD,銀,1.0,フロア4AT,1900,5,1,4,1,1,0,0,0,0,0,0,0,,1,1,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Halogen,0,0,0,0,0,0,0,0,0,群馬県,,0,,https://www.carsensor.net/usedcar/detail/CU2643664959/index.html?TRCD=200002&RESTID=CS210610
320d xドライブ Mスポーツ ディーゼルターボ 4WD　認定中古車2年保証デビュー&コンフォートP （アルピンホワイト）,3688000,3930000,2019,37000,9.0,0,リ済別,0,0,0,1,0,1,0,0,0,1,0,0,0.0,セダン,4WD,白,1.0,フロアMTモード付8AT,2000,5,0,4,1,1,0,1,1,1,1,0,1,,1,1,1,1,0,0,,0,0,1,,1,0,1,0,1,1,1,1,1,0,1,0,,0,0,,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,1,LED、アダプティブ,1,0,0,0,1,0,0,0,0,岡山県,,1,1.0,https://www.carsensor.net/usedcar/detail/AU2820668169/index.html?TRCD=200002&RESTID=CS210610
M340i xドライブ 4WD　純正ドラレコ　パーキングアシストプラス （ブラックサファイア）,5580000,5800000,2020,40000,18.0,1,リ済別,1,1,0,0,0,1,0,0,0,1,0,0,0.0,セダン,4WD,黒,1.0,フロアMTモード付8AT,3000,5,1,4,1,1,1,1,1,1,1,0,1,,1,1,1,1,0,0,,0,0,1,,1,0,1,0,1,1,1,1,1,1,1,1,,0,0,,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,1,1,LED、アダプティブ,1,0,0,0,1,0,0,0,0,北海道,札幌市内,1,1.0,https://www.carsensor.net/usedcar/detail/AU3364887342/index.html?TRCD=200002&RESTID=CS210610&LOAN=ZNK
330i Mスポーツ　認定中古車2年保証 車線逸脱警告 禁煙車 （ポルティマオブルー）,3688000,3930000,2019,35000,7.0,0,リ済別,0,0,0,1,0,1,0,0,0,1,0,0,0.0,セダン,2WD,青,1.0,フロアMTモード付8AT,2000,5,1,4,1,1,0,1,1,1,1,0,1,,1,1,1,1,0,0,,0,0,1,,1,0,1,0,1,1,1,1,1,0,1,0,,0,0,,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,1,アダプティブ,1,0,0,0,1,0,0,0,0,岡山県,,1,1.0,https://www.carsensor.net/usedcar/detail/AU3479853571/index.html?TRCD=200002&RESTID=CS210610
318i Mスポーツ　後期ヘッドアップD電動トランクHiFi置充電 （アルピンホワイト）,4870000,5160000,2023,1000000,31.0,0,リ済別,1,1,0,1,0,1,0,0,0,1,0,0,0.0,セダン,2WD,白,1.0,フロアMTモード付8AT,2000,5,1,4,1,1,0,1,1,1,1,0,1,,1,1,1,0,0,0,,0,0,1,,0,0,1,0,1,1,0,1,1,1,1,0,,0,0,,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,LED、アダプティブ,0,0,0,0,1,0,0,0,0,東京都,23区,1,0.0,https://www.carsensor.net/usedcar/detail/AU2711066055/index.html?TRCD=200002&RESTID=CS210610
320i　エナジーコンプリートカー　19インチAW （ホワイト）,548000,748000,2007,61000,24.0,0,リ済別,0,0,0,0,0,1,0,0,0,1,0,0,0.0,セダン,2WD,白,1.0,フロアMTモード付6AT,2000,5,1,4,1,1,0,0,0,0,0,0,0,,1,1,1,1,0,0,,0,0,0,,0,0,1,0,0,0,0,0,1,0,1,0,,1,0,,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,ディスチャージド,1,0,0,1,1,1,0,0,0,兵庫県,兵庫東部,0,,https://www.carsensor.net/usedcar/detail/VU8876071529/index.html?TRCD=200002&RESTID=CS210610&LOAN=TSUJO
320i　コンフォートアクセス HDDナビ Bカメラ ド （グレイシャーシルバー）,980000,1178000,2012,76000,24.0,0,リ済別,0,1,0,1,0,1,0,0,0,1,0,0,0.0,セダン,2WD,銀,1.0,フロアMTモード付8AT,2000,5,1,4,1,1,0,0,0,0,0,0,1,,1,1,1,0,0,0,,0,0,1,,0,0,1,0,1,1,0,1,1,0,1,0,,1,0,,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,ディスチャージド,0,0,0,0,1,0,0,0,0,岐阜県,,1,0.0,https://www.carsensor.net/usedcar/detail/VU6242529331/index.html?TRCD=200002&RESTID=CS210610
320i ハイラインパッケージ　バックカメラ/ETC/LCI直噴エンジン/ナビ （グレーメタリック）,499000,693000,2011,58000,16.0,0,リ済込,0,0,0,1,0,1,0,0,0,1,0,0,0.0,セダン,2WD,灰Ｍ,1.0,フロアMTモード付6AT,2000,5,1,4,1,1,0,0,0,0,0,0,0,,1,1,1,0,0,0,,0,0,1,,0,0,0,0,0,0,0,0,1,0,1,0,,0,0,,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,Halogen,0,0,0,0,1,0,0,0,0,神奈川県,,1,0.0,https://www.carsensor.net/usedcar/detail/AU2156460153/index.html?TRCD=200002&RESTID=CS210610
320i スポーツ　純正ナビ Bカメラ HID スマートキー ETC （ホワイト）,1108000,1308000,2012,45000,7.0,0,リ済別,0,0,0,0,0,0,0,0,0,0,0,0,0.0,セダン,2WD,白,1.0,フロアMTモード付8AT,2000,5,1,4,1,1,0,0,0,0,0,0,0,,1,1,1,1,0,0,,0,0,1,,0,0,1,0,1,0,0,0,1,0,1,0,,1,0,,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,ディスチャージド,0,0,0,0,1,0,0,0,0,鹿児島県,,1,0.0,https://www.carsensor.net/usedcar/detail/AU3294958373/index.html?TRCD=200002&RESTID=CS210610
320d ラグジュアリー　ナビ　ドラレコ　ETC　バックカメラ （ダークブルー）,1220000,1340000,2015,84000,24.0,0,リ済別,0,0,0,0,0,1,0,0,0,1,0,0,0.0,セダン,2WD,紺,1.0,フロアMTモード付8AT,2000,5,0,4,1,1,0,1,1,1,0,0,1,,1,1,1,1,0,0,,0,0,1,,0,0,1,0,1,1,0,1,1,0,1,0,,1,0,,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,Halogen,1,0,0,0,1,0,0,0,0,埼玉県,,1,0.0,https://www.carsensor.net/usedcar/detail/AU1362335699/index.html?TRCD=200002&RESTID=CS210610
320d　禁煙車　純正ナビ　純正AW　ETC （ホワイト）,598000,780000,2012,120000,6.0,0,リ済込,0,0,0,1,0,1,0,0,0,1,0,0,0.0,セダン,2WD,白,1.0,フロアMTモード付8AT,2000,5,0,4,1,1,0,0,0,0,0,0,1,,1,1,1,1,0,0,,0,0,1,,0,0,1,0,1,1,0,0,1,0,1,0,,1,0,,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,ディスチャージド,1,0,0,0,1,0,0,0,0,和歌山県,,1,0.0,https://www.carsensor.net/usedcar/detail/AU3459793662/index.html?TRCD=200002&RESTID=CS210610&LOAN=TSUJO
